DATE,TIME,VOLTAGE,CURRENT,AMBIENT,TARGET,HUMIDITY,SEASON,Power,Hour,TempDiff,TimePeriod,Anomaly
26-09-2022,1900-01-01 11:00:00,20.538007214828685,2.850491621685034,34.49668473488229,55.75474358093489,36.33894442242464,sunny,58.54341749197594,11,21.25805884605261,Morning,1
22-09-2022,1900-01-01 17:00:00,18.68899975058189,1.0279622890550344,34.78294567397835,52.710908244242745,37.7245244873305,little sunny,19.211586963757124,17,17.9279625702644,Evening,1
22-09-2022,1900-01-01 15:00:00,19.816247066515185,1.070033389286953,39.12279219905896,60.60612840004071,39.75887754902908,little sunny,21.20404601153088,15,21.483336200981757,Evening,1
27-09-2022,1900-01-01 16:00:00,19.915891687282635,0.01,37.53341418560613,54.96255044068779,24.732973799451493,sunny,0.1991589168728263,16,17.42913625508166,Evening,1
14-09-2022,1900-01-01 12:00:00,17.867991521868564,0.01,34.94535585073238,54.01447175002791,78.48930858147027,cloudy,0.1786799152186856,12,19.069115899295525,Afternoon,1
03-09-2022,1900-01-01 17:00:00,19.844470676233872,0.01,32.76577105759736,47.95974311978995,70.710936801771,cloudy,0.1984447067623387,17,15.193972062192586,Evening,1
18-09-2022,1900-01-01 11:00:00,20.5310038001673,2.6568612738868267,35.14304324398756,47.74792677618602,35.656798058306734,little sunny,54.548028910687776,11,12.604883532198455,Morning,1
22-09-2022,1900-01-01 12:00:00,20.746958323318108,2.835617125797601,36.29800060725957,49.50500811762782,33.90024009683631,little sunny,58.83043032980991,12,13.207007510368244,Afternoon,1
13-09-2022,1900-01-01 16:00:00,19.9141631589422,0.1491881337293373,35.85160157109574,55.44757328171179,90.97802835671884,rainy,2.9709568364641115,16,19.59597171061605,Evening,1
24-09-2022,1900-01-01 12:00:00,19.009241402987914,0.0592294819322482,38.724382249848674,49.559610323751016,21.139748718924324,sunny,1.1259075202240172,12,10.835228073902345,Afternoon,1
06-09-2022,1900-01-01 17:00:00,20.067134507515423,0.0473440371898617,32.918010920944376,49.94303136056717,68.64359600237776,cloudy,0.950059162417768,17,17.025020439622793,Evening,1
29-09-2022,1900-01-01 14:00:00,18.826344548587453,0.0944692995701831,32.95855967005953,53.915492499138864,26.66641359460241,sunny,1.7785115829719926,14,20.95693282907933,Afternoon,1
17-09-2022,1900-01-01 15:00:00,19.91471796765675,1.0941153798370336,38.84638540576557,61.34271427210136,28.78353168353224,little sunny,21.78899921353016,15,22.496328866335787,Evening,1
27-09-2022,1900-01-01 13:00:00,18.01543602827159,0.0931410255809375,39.71670061512735,51.82073760807374,31.31107384158712,sunny,1.677976187960989,13,12.10403699294639,Afternoon,1
25-09-2022,1900-01-01 13:00:00,18.128204622497,0.01,39.66117421363351,51.8892754653732,24.774799471696124,sunny,0.18128204622497,13,12.228101251739687,Afternoon,1
25-09-2022,1900-01-01 14:00:00,18.62721163868852,0.01,39.74210651936785,56.73736086082682,25.000801568997183,sunny,0.1862721163868852,14,16.995254341458967,Afternoon,1
23-09-2022,1900-01-01 10:00:00,20.435137671805187,2.458416870319965,34.96279366157053,53.90981519389997,35.850991901785385,little sunny,50.238087199676926,10,18.947021532329444,Morning,1
07-09-2022,1900-01-01 16:00:00,19.82551566269528,0.0641323516319951,35.42489659568051,54.37803944222156,87.72728891259148,rainy,1.2714569417656,16,18.95314284654105,Evening,1
19-09-2022,1900-01-01 17:00:00,19.829502832622985,0.01,36.316778042639605,47.717430871473375,24.030333798670785,sunny,0.1982950283262298,17,11.40065282883377,Evening,1
04-09-2022,1900-01-01 11:00:00,18.572870654467582,0.0427752712913457,36.01879302603578,47.76574284531072,88.42448627708073,rainy,0.794459580903925,11,11.746949819274938,Morning,1
07-09-2022,1900-01-01 12:00:00,17.85640787565418,0.1300616237748568,37.31372483792137,48.88613518807774,84.48536966108735,rainy,2.3224334030937253,12,11.572410350156368,Afternoon,1
07-09-2022,1900-01-01 15:00:00,18.549951583378878,0.0156038146136987,38.91154065694301,60.03725991683586,90.66324113903768,rainy,0.2894500056001313,15,21.12571925989285,Evening,1
26-09-2022,1900-01-01 14:00:00,19.76363926975355,2.256724403269322,32.997733153850284,53.45068802699338,33.96820149625525,sunny,44.60108703746472,14,20.4529548731431,Afternoon,1
25-09-2022,1900-01-01 10:00:00,19.25556538234642,0.1584443984517186,34.360766058374324,46.65016733470412,26.95348189384,sunny,3.0509364738536155,10,12.289401276329798,Morning,1
27-09-2022,1900-01-01 13:00:00,18.207539220854027,0.089531418759592,39.31746775616587,51.8414541351699,23.624314878267043,sunny,1.6301468185639785,13,12.523986379004027,Afternoon,1
03-09-2022,1900-01-01 10:00:00,18.36494594225279,0.2539363952669014,28.933646241155756,48.63709214465823,69.12289544019254,cloudy,4.663528171847181,10,19.703445903502477,Morning,1
27-09-2022,1900-01-01 13:00:00,18.04562474828173,0.01,39.21275096105988,50.57023631740002,25.99887142862624,sunny,0.1804562474828173,13,11.357485356340142,Afternoon,1
18-09-2022,1900-01-01 12:00:00,20.594065775161624,2.9482168999780485,36.78019912539092,50.14380781032466,35.74153798567287,little sunny,60.71577275759103,12,13.363608684933736,Afternoon,1
26-09-2022,1900-01-01 15:00:00,19.72454296127241,1.1924792972863538,35.10804570639748,54.89327195343608,36.89762931335463,sunny,23.52110912975262,15,19.785226247038597,Evening,1
01-09-2022,1900-01-01 14:00:00,17.85029029885646,0.01,38.6179345590453,56.72829672819082,83.62988304252681,rainy,0.1785029029885646,14,18.11036216914552,Afternoon,1
18-09-2022,1900-01-01 13:00:00,19.832874393876278,2.0055271136174166,38.00427935427928,51.18003001553333,36.558123602233856,little sunny,39.77536733788745,13,13.175750661254057,Afternoon,1
30-09-2022,1900-01-01 13:00:00,18.07716254901081,0.1478609580153641,29.326136524775297,47.730991044502346,26.106806140996795,sunny,2.6729065726962,13,18.40485451972705,Afternoon,1
24-09-2022,1900-01-01 17:00:00,20.043196305671795,0.01,36.24844626478714,47.3703016798184,21.681697913352306,sunny,0.2004319630567179,17,11.121855415031256,Evening,1
13-09-2022,1900-01-01 12:00:00,17.701604830356946,0.0664741369286123,38.04359267319908,49.43864719380438,83.37908010828976,rainy,1.1766989033493338,12,11.3950545206053,Afternoon,1
05-09-2022,1900-01-01 15:00:00,18.547210759570905,0.1060727712138445,37.87352582808565,58.49799706976853,86.63164525987393,rainy,1.96735404355492,15,20.62447124168288,Evening,1
05-09-2022,1900-01-01 13:00:00,18.012971581222043,0.01,38.86161387231051,51.80973386575581,90.598548002666,rainy,0.1801297158122204,13,12.948119993445305,Afternoon,1
19-09-2022,1900-01-01 16:00:00,19.915310037845483,0.01,37.37504820530344,55.35824416882977,25.87759953643837,sunny,0.1991531003784548,16,17.983195963526327,Evening,1
15-09-2022,1900-01-01 11:00:00,18.387934819048365,0.1718217883512139,29.48855955815076,48.17906190963384,63.34531924089888,cloudy,3.1594478446944447,11,18.69050235148308,Morning,1
13-09-2022,1900-01-01 14:00:00,17.58744683276494,0.01,38.370562580213694,56.66030399277174,91.33129908162732,rainy,0.1758744683276493,14,18.289741412558044,Afternoon,1
09-09-2022,1900-01-01 10:00:00,18.39087160186667,0.1094603427803624,33.147592933832456,46.21625202068493,86.52987952383778,rainy,2.01307110956996,10,13.06865908685247,Morning,1
19-09-2022,1900-01-01 10:00:00,19.22236846067604,0.1731044297655895,35.39657225365843,46.28496347814754,24.51652786582227,sunny,3.3274771311293785,10,10.888391224489112,Morning,1
22-09-2022,1900-01-01 15:00:00,20.04451892998018,1.1518378133216032,39.54698789985377,60.22666065134157,33.708758281632704,little sunny,23.08803485339185,15,20.6796727514878,Evening,1
22-09-2022,1900-01-01 17:00:00,18.55799842309509,1.221909439237014,35.223502569479614,52.42204530419698,37.90353177420837,little sunny,22.676193446525502,17,17.198542734717364,Evening,1
04-09-2022,1900-01-01 10:00:00,18.214785164865745,0.2089178458911363,33.437290325538264,46.606190537199765,86.60838413355025,rainy,3.805393680013579,10,13.1689002116615,Morning,1
17-09-2022,1900-01-01 11:00:00,20.633858286267078,2.7630761705302813,34.821952692959805,49.01186443317808,34.45118332052246,little sunny,57.01292213688334,11,14.189911740218273,Morning,1
12-09-2022,1900-01-01 17:00:00,19.884737623091493,0.01,35.471555879709115,47.06285505949414,85.23338374744337,rainy,0.1988473762309149,17,11.591299179785024,Evening,1
13-09-2022,1900-01-01 16:00:00,19.955014283838715,0.0566208171601092,35.41396970620458,55.08931423901172,82.64904082934699,rainy,1.1298692151925998,16,19.675344532807134,Evening,1
16-09-2022,1900-01-01 16:00:00,20.570686766015854,1.4160511776996836,35.068770437830295,54.67927923641791,33.93375430077598,little sunny,29.129145221108043,16,19.61050879858761,Evening,1
29-09-2022,1900-01-01 15:00:00,18.558414556246905,0.1181765671388117,35.10480427433211,55.516623321664746,26.487123616401064,sunny,2.193169723796213,15,20.411819047332635,Evening,1
28-09-2022,1900-01-01 10:00:00,19.25765653954469,0.113912781235921,35.309412531682135,46.959008648953386,24.036716901169317,sunny,2.1936932165056597,10,11.649596117271251,Morning,1
23-09-2022,1900-01-01 17:00:00,18.472851986499435,1.280646645104192,33.85514820681824,48.12684219669652,37.056311553664365,little sunny,23.65719592201681,17,14.27169398987828,Evening,1
27-09-2022,1900-01-01 11:00:00,19.5734447993658,0.1301071252396625,36.35090617996671,48.77580262607069,21.0574001181636,sunny,2.546644633882708,11,12.424896446103986,Morning,1
12-09-2022,1900-01-01 11:00:00,18.376054300575245,0.192879626317752,34.855075752312764,48.80932107476245,84.6988599390486,rainy,3.544366486689674,11,13.954245322449689,Morning,1
08-09-2022,1900-01-01 11:00:00,18.626055559734937,0.1894997452615101,35.689565685809086,49.07943026197879,85.29979452941696,rainy,3.529632783796504,11,13.3898645761697,Morning,1
09-09-2022,1900-01-01 17:00:00,20.13605121941403,0.1113961139469674,35.625108081450456,47.38199523432232,84.33546484647668,rainy,2.243077856079817,17,11.756887152871862,Evening,1
17-09-2022,1900-01-01 16:00:00,20.51685200106849,1.1993617005134682,35.23463871239593,55.80974572669052,35.492123201785006,little sunny,24.60712650518465,16,20.575107014294595,Evening,1
24-09-2022,1900-01-01 12:00:00,19.00692905847117,0.2007622825000163,38.54704932794668,49.317880616675815,26.31067933826085,sunny,3.81587446109456,12,10.770831288729134,Afternoon,1
29-09-2022,1900-01-01 13:00:00,18.05115133985056,0.0730261087161706,29.78014035899364,48.52235948131363,21.390272457392776,sunny,1.3182053401959768,13,18.74221912231999,Afternoon,1
09-09-2022,1900-01-01 14:00:00,17.57852944275019,0.01,38.56301123996391,56.87198537056467,84.03472176145752,rainy,0.1757852944275019,14,18.30897413060076,Afternoon,1
30-09-2022,1900-01-01 10:00:00,19.438422093695195,0.0504300645366387,34.928517176657955,53.591144549913714,25.471559034735325,sunny,0.9802808806754724,10,18.66262737325576,Morning,1
06-09-2022,1900-01-01 12:00:00,18.021366479951418,0.0935546539575558,34.994098096393614,53.80383459469436,71.27907149075567,cloudy,1.6859827048741518,12,18.809736498300744,Afternoon,1
28-09-2022,1900-01-01 16:00:00,19.68686353756549,0.01,37.21594655486084,55.26186037711122,26.190746381510312,sunny,0.1968686353756548,16,18.045913822250377,Evening,1
05-09-2022,1900-01-01 17:00:00,20.10561823068757,0.01,35.06623370894484,47.650818936115215,81.62755077362027,rainy,0.2010561823068757,17,12.584585227170372,Evening,1
02-09-2022,1900-01-01 17:00:00,19.94113947393062,0.01,33.064303704285244,48.31472597842868,67.79840216965233,cloudy,0.1994113947393062,17,15.250422274143432,Evening,1
18-09-2022,1900-01-01 10:00:00,20.49522897466655,2.3562692179853646,33.822421759127586,46.186900460510486,32.69423571164537,little sunny,48.29227714856854,10,12.3644787013829,Morning,1
14-09-2022,1900-01-01 16:00:00,19.95118555740572,0.01,32.656654827028426,54.48874765714878,60.589828955174845,cloudy,0.1995118555740572,16,21.832092830120352,Evening,1
23-09-2022,1900-01-01 16:00:00,20.461421430141613,1.2388291894989982,35.46647186644469,47.08232027172992,32.87028863586001,little sunny,25.348206126299768,16,11.615848405285227,Evening,1
28-09-2022,1900-01-01 13:00:00,17.98054508642683,0.0137234959981734,38.99254145329225,51.96817029534287,26.992806668559584,sunny,0.2467559385385558,13,12.975628842050623,Afternoon,1
28-09-2022,1900-01-01 15:00:00,18.52178598597416,0.01,39.545777817363565,60.6128544313918,25.02713733126764,sunny,0.1852178598597416,15,21.06707661402823,Evening,1
29-09-2022,1900-01-01 16:00:00,19.81626896991131,0.01,35.03389130074788,47.60426722349635,25.422869882439173,sunny,0.1981626896991131,16,12.570375922748468,Evening,1
21-09-2022,1900-01-01 14:00:00,19.787132730004718,0.4859533405871069,38.20585448711064,56.386407872239886,33.37320664451399,little sunny,9.615623250786271,14,18.180553385129244,Afternoon,1
25-09-2022,1900-01-01 15:00:00,18.70064512853691,0.01,38.68240937007553,59.83014983944215,24.66923887311208,sunny,0.187006451285369,15,21.147740469366617,Evening,1
03-09-2022,1900-01-01 15:00:00,18.654695903929436,0.0375430545685508,35.97662871518361,57.05751469634806,72.89924262566868,cloudy,0.7003542662809453,15,21.08088598116445,Evening,1
21-09-2022,1900-01-01 10:00:00,20.52595464305256,2.406963273598377,34.14569323606917,46.16528220446386,37.26713203030826,little sunny,49.4052189813736,10,12.019588968394691,Morning,1
12-09-2022,1900-01-01 10:00:00,18.399796923854264,0.1382513474071699,32.87921593515916,47.012154114509606,83.57548861451501,rainy,2.543796716741153,10,14.132938179350448,Morning,1
07-09-2022,1900-01-01 12:00:00,17.882213896607464,0.01,37.63744161155654,48.8607551316088,86.62687522454642,rainy,0.1788221389660746,12,11.223313520052258,Afternoon,1
04-09-2022,1900-01-01 10:00:00,18.22535643183296,0.310637673894942,33.444239959948526,47.04701716676518,84.35353837397305,rainy,5.661482327890811,10,13.602777206816654,Morning,1
13-09-2022,1900-01-01 14:00:00,17.773920644890293,0.1083642448571761,38.67450639644909,57.54232133252816,83.83843923251258,rainy,1.9260574888349096,14,18.867814936079064,Afternoon,1
18-09-2022,1900-01-01 15:00:00,19.931757192687765,1.046691587534725,39.3512516418461,60.18267165631614,39.19233254119023,little sunny,20.86240257837103,15,20.83142001447004,Evening,1
24-09-2022,1900-01-01 15:00:00,18.53060057902708,0.01,39.10440143407046,60.77360925952192,24.101834185752864,sunny,0.1853060057902707,15,21.66920782545146,Evening,1
26-09-2022,1900-01-01 16:00:00,20.393292424560737,1.1694771594105735,35.36896384080853,46.77458002702933,34.30260496482011,sunny,23.84948969570446,16,11.405616186220795,Evening,1
02-09-2022,1900-01-01 12:00:00,17.896842927940792,0.149544038917165,34.626226858110066,53.14472936473913,65.90061140908648,cloudy,2.676366175310368,12,18.518502506629066,Afternoon,1
18-09-2022,1900-01-01 11:00:00,20.653344098354747,2.769251213789014,35.7493344045764,48.744951950306,35.99968643643744,little sunny,57.19429821317106,11,12.995617545729594,Morning,1
08-09-2022,1900-01-01 16:00:00,19.865227254696947,0.0808237027588636,35.661881017004035,54.47066692698804,86.4343052607526,rainy,1.605581222870903,16,18.808785909984003,Evening,1
17-09-2022,1900-01-01 14:00:00,19.7461008186042,0.5748270348930831,38.48991559296369,57.21704073311108,37.85144802973893,little sunny,11.35059258425813,14,18.727125140147383,Afternoon,1
11-09-2022,1900-01-01 16:00:00,19.88538525178674,0.01,33.192890481747746,53.96961317269429,65.50478972674799,cloudy,0.1988538525178674,16,20.776722690946546,Evening,1
23-09-2022,1900-01-01 11:00:00,20.569143311289743,2.8752128743400407,34.95926541168594,54.86315734179049,35.5146954001159,little sunny,59.14066566276561,11,19.90389193010455,Morning,1
14-09-2022,1900-01-01 14:00:00,17.53281255475742,0.155666130957137,35.86333899131412,55.18899995044605,66.21144347127762,cloudy,2.7292650951958057,14,19.325660959131937,Afternoon,1
22-09-2022,1900-01-01 17:00:00,18.545730698866045,1.2471520683206476,34.97015438290054,52.38374853006299,31.878460862948167,little sunny,23.12934639960852,17,17.41359414716245,Evening,1
02-09-2022,1900-01-01 17:00:00,19.89318084749369,0.01,32.79838281568889,47.97498480647165,60.88908892658506,cloudy,0.1989318084749369,17,15.176601990782764,Evening,1
10-09-2022,1900-01-01 11:00:00,18.52351449328257,0.1235062376800578,29.299414066356245,48.74819260128756,63.88596822443398,cloudy,2.287769583677354,11,19.44877853493131,Morning,1
09-09-2022,1900-01-01 13:00:00,17.997836340482635,0.0182121518658603,38.12949719073647,51.256887590988136,86.59558619735935,rainy,0.32777932868977,13,13.12739040025167,Afternoon,1
26-09-2022,1900-01-01 11:00:00,20.7223525764345,2.789091203584792,34.69990864708158,54.63782092405825,33.868328185434784,sunny,57.796531288516114,11,19.937912276976675,Morning,1
02-09-2022,1900-01-01 12:00:00,17.845720543377556,0.0766174212100354,34.77445621325243,54.18688625958271,69.11982164192901,cloudy,1.3672930876685412,12,19.41243004633028,Afternoon,1
11-09-2022,1900-01-01 14:00:00,17.825755950336017,0.0232805521224123,35.52953100651954,54.617737503658304,64.4200555137921,cloudy,0.4149934405231999,14,19.088206497138763,Afternoon,1
07-09-2022,1900-01-01 10:00:00,18.36505754813464,0.2176963054194901,33.44971612918764,46.97998863569156,86.32420931922132,rainy,3.9980051770452296,10,13.53027250650392,Morning,1
06-09-2022,1900-01-01 17:00:00,20.000322759751896,0.01,32.97759291430344,50.13939035178782,68.58098957494758,cloudy,0.2000032275975189,17,17.16179743748438,Evening,1
11-09-2022,1900-01-01 12:00:00,17.910091511331427,0.030037121785863,35.22501139792848,54.60844450237324,75.15419576221106,cloudy,0.5379675999218143,12,19.38343310444476,Afternoon,1
26-09-2022,1900-01-01 14:00:00,19.71569594549951,2.1810493200239778,33.21324029460496,53.614824936769566,34.89479978909911,sunny,43.0009052357312,14,20.401584642164607,Afternoon,1
17-09-2022,1900-01-01 13:00:00,20.016485916595556,1.997188534165694,38.86881550298816,51.29380356997376,37.25985933350664,little sunny,39.97669616691373,13,12.424988066985591,Afternoon,1
08-09-2022,1900-01-01 16:00:00,19.80278817434984,0.0114670626491807,36.08869977132145,54.74903864846896,85.74902925173575,rainy,0.2270798126237252,16,18.660338877147503,Evening,1
12-09-2022,1900-01-01 10:00:00,18.43161082653644,0.2238289371722238,32.80848710824274,46.87731240190206,87.07325607553484,rainy,4.125527861675706,10,14.068825293659325,Morning,1
27-09-2022,1900-01-01 16:00:00,19.84764700680976,0.01,36.98974520300356,55.32241144121394,23.166400404724733,sunny,0.1984764700680976,16,18.33266623821038,Evening,1
01-09-2022,1900-01-01 11:00:00,18.509012619454,0.1463919042192006,35.706896209809955,48.67452000820498,82.03539012291537,rainy,2.7095696025790845,11,12.967623798395024,Morning,1
20-09-2022,1900-01-01 15:00:00,20.10061560181305,1.2431434353058226,35.258803960139744,55.19893492563978,38.89551968871663,little sunny,24.987948330999696,15,19.94013096550004,Evening,1
03-09-2022,1900-01-01 17:00:00,20.03957824248852,0.0622958695727162,33.10399527312796,48.277839638744425,61.6822760379295,cloudy,1.248382952486307,17,15.173844365616468,Evening,1
26-09-2022,1900-01-01 17:00:00,18.592293593868632,1.2017713750588357,33.19339772529437,47.49945145539593,33.59093841825307,sunny,22.343686237801084,17,14.30605373010156,Evening,1
12-09-2022,1900-01-01 11:00:00,18.59437462896313,0.1517088643005039,35.039843461921144,48.6937980564422,83.77881418133407,rainy,2.820931457338101,11,13.653954594521052,Morning,1
29-09-2022,1900-01-01 16:00:00,19.8103012669648,0.0830551201838077,35.304677679528616,47.43142373176369,20.115768273001617,sunny,1.6453469526051991,16,12.12674605223507,Evening,1
07-09-2022,1900-01-01 14:00:00,17.665170980473686,0.0777860124873507,38.46533248115831,57.51171365845959,87.65740244811484,rainy,1.3741032104783115,14,19.046381177301285,Afternoon,1
02-09-2022,1900-01-01 17:00:00,19.977608073512744,0.1050332265394284,33.242893328570965,48.46288585182143,64.33537736632134,cloudy,2.098312634501178,17,15.21999252325046,Evening,1
10-09-2022,1900-01-01 14:00:00,17.675369612538397,0.0707029889528461,35.54922780928564,54.836140652792174,67.21593539974073,cloudy,1.2497014624527747,14,19.28691284350653,Afternoon,1
02-09-2022,1900-01-01 16:00:00,19.958112120364987,0.0974778910070957,32.64361278862732,54.50038884457675,64.74245453376463,cloudy,1.9454746779763337,16,21.85677605594943,Evening,1
30-09-2022,1900-01-01 15:00:00,18.55735014644857,0.1445986975801658,34.77719722040983,55.43396463160803,22.494178052681917,sunny,2.6833686617155634,15,20.6567674111982,Evening,1
15-09-2022,1900-01-01 10:00:00,18.18382684405056,0.0833405780940445,29.06875755311981,47.54082924541195,62.7513645580443,cloudy,1.5154506411451802,10,18.47207169229214,Morning,1
09-09-2022,1900-01-01 12:00:00,17.98178392904142,0.215380125188827,37.04011438594888,49.27675009555998,82.5883224804182,rainy,3.8729188737553786,12,12.236635709611107,Afternoon,1
01-09-2022,1900-01-01 13:00:00,17.854892993974687,0.0415898785334644,37.75298981952747,50.92488611170762,83.30954228476557,rainy,0.7425828308474132,13,13.17189629218015,Afternoon,1
02-09-2022,1900-01-01 11:00:00,18.49354303024453,0.1832099991521218,29.263735922070207,48.01917418814212,77.07729695338045,cloudy,3.388202002890831,11,18.75543826607191,Morning,1
30-09-2022,1900-01-01 13:00:00,17.914148017551412,0.01,29.466093388987783,47.96457311453648,25.352588850149274,sunny,0.1791414801755141,13,18.49847972554869,Afternoon,1
11-09-2022,1900-01-01 14:00:00,17.74400043417121,0.028577923243691,34.85042484157733,54.92471305245719,64.96444304576302,cloudy,0.507086682443766,14,20.074288210879864,Afternoon,1
28-09-2022,1900-01-01 17:00:00,19.980292076948825,0.0322098199721186,35.44798887080936,47.40817864477672,23.137983669098677,sunny,0.6435616107888703,17,11.960189773967356,Evening,1
24-09-2022,1900-01-01 17:00:00,19.973922053357672,0.1376225904321604,35.81552043586261,46.85418555906249,29.707784590024783,sunny,2.7488628940731394,17,11.038665123199884,Evening,1
10-09-2022,1900-01-01 11:00:00,18.62261029134228,0.2759528923270785,29.480255785644147,48.115794823191024,66.13469118012158,cloudy,5.138963172575921,11,18.63553903754688,Morning,1
10-09-2022,1900-01-01 15:00:00,18.51726172703778,0.01,35.38943400055688,55.8168861783852,66.95613010236377,cloudy,0.1851726172703778,15,20.42745217782832,Evening,1
22-09-2022,1900-01-01 10:00:00,20.48634009028044,2.340505161732908,33.82691601235084,46.62744244245909,34.502286818267,little sunny,47.94838472631718,10,12.800526430108247,Morning,1
21-09-2022,1900-01-01 15:00:00,19.96304869563554,1.062165543709274,39.19372027586659,61.02724836862901,35.72268957965843,little sunny,21.20406247189443,15,21.83352809276242,Evening,1
02-09-2022,1900-01-01 11:00:00,18.618551106010678,0.1324860302513406,29.685108227781583,47.71779647790665,72.55823288942932,cloudy,2.4666979250670624,11,18.03268825012507,Morning,1
01-09-2022,1900-01-01 12:00:00,18.001162491643218,0.1992231435137985,37.67424666007998,49.55397034159191,89.8033186923481,rainy,3.586248178487843,12,11.879723681511926,Afternoon,1
21-09-2022,1900-01-01 16:00:00,20.44965096773737,1.2603188241512684,36.73670262848866,58.22715173468583,37.11654650745018,little sunny,25.77308006196261,16,21.49044910619717,Evening,1
27-09-2022,1900-01-01 12:00:00,18.60084700050352,0.1944371535379239,38.77262277881865,49.577161524274,21.511929813732067,sunny,3.616695744172336,12,10.804538745455352,Afternoon,1
15-09-2022,1900-01-01 10:00:00,18.158502133175663,0.1652211587305448,29.21519332235273,46.00209684584579,66.46238780567528,cloudy,3.000168763254353,10,16.78690352349306,Morning,1
07-09-2022,1900-01-01 14:00:00,17.674112447632552,0.01,38.41576912013687,56.69426820989933,83.26424874774885,rainy,0.1767411244763255,14,18.278499089762462,Afternoon,1
24-09-2022,1900-01-01 10:00:00,19.258564236795447,0.1794245829586965,35.137434752285216,46.91505469839556,28.3306989362882,sunny,3.4554598565702914,10,11.777619946110342,Morning,1
07-09-2022,1900-01-01 11:00:00,18.586502789537683,0.01,35.14432769319404,47.80733783103705,84.50996508049239,rainy,0.1858650278953768,11,12.663010137843017,Morning,1
08-09-2022,1900-01-01 16:00:00,19.94535882659157,0.01,35.66813176727217,55.22470266459403,86.31857037425448,rainy,0.1994535882659157,16,19.55657089732185,Evening,1
16-09-2022,1900-01-01 11:00:00,20.58705784397725,2.657404179012508,35.4277567638259,48.14540880886763,37.528502795793536,little sunny,54.70813354815738,11,12.717652045041731,Morning,1
29-09-2022,1900-01-01 14:00:00,18.659861723287577,0.1194416722046437,32.91676260442484,54.37724609060146,25.13075993300637,sunny,2.2287650873368934,14,21.46048348617662,Afternoon,1
01-09-2022,1900-01-01 11:00:00,18.45849112934243,0.1612608657198631,35.29782671987465,48.565575407194814,85.97577814114909,rainy,2.9766322594001746,11,13.267748687320164,Morning,1
15-09-2022,1900-01-01 16:00:00,20.04954048020715,0.1408305552048917,33.40149574575671,54.89063680680706,64.87502747930701,cloudy,2.823587917430525,16,21.489141061050347,Evening,1
21-09-2022,1900-01-01 10:00:00,20.607592044949147,2.6123400650517143,34.28935595197463,46.40378731501407,38.94565764892927,little sunny,53.834038343261646,10,12.114431363039444,Morning,1
25-09-2022,1900-01-01 15:00:00,18.384273401174497,0.2098370944927536,39.255714972259405,60.137776623940255,25.69360397099121,sunny,3.857702514862869,15,20.88206165168085,Evening,1
15-09-2022,1900-01-01 14:00:00,17.726090033588843,0.077691383931998,35.708001499102544,54.477019237862656,63.13837655298479,cloudy,1.3771644664127145,14,18.769017738760112,Afternoon,1
17-09-2022,1900-01-01 17:00:00,18.629101228209034,1.1626709426501187,34.97015872432991,46.80267984012311,32.620500385397044,little sunny,21.659514685726283,17,11.8325211157932,Evening,1
18-09-2022,1900-01-01 16:00:00,20.485715996505306,1.176760524875142,36.06690692364335,57.18956767778991,34.03981869335826,little sunny,24.10678190849068,16,21.12266075414656,Evening,1
28-09-2022,1900-01-01 12:00:00,19.00451477362566,0.0363593417775386,38.19428566231818,49.10717201248158,20.500659320070028,sunny,0.6909916479705385,12,10.912886350163395,Afternoon,1
04-09-2022,1900-01-01 17:00:00,19.88846645878074,0.123910724728367,35.1807547681035,47.4108252159119,82.0409482964956,rainy,2.464394292643341,17,12.2300704478084,Evening,1
28-09-2022,1900-01-01 17:00:00,20.061999647497466,0.01,35.88862807293094,47.8925825261854,25.90349296373288,sunny,0.2006199964749746,17,12.003954453254458,Evening,1
29-09-2022,1900-01-01 10:00:00,19.27390612880428,0.1988339325011544,34.67165690773813,53.86310444044088,25.85116243939474,sunny,3.832306550248257,10,19.191447532702743,Morning,1
18-09-2022,1900-01-01 11:00:00,20.515577416002124,2.7234427181033367,35.04879605201543,49.22784140306021,38.99279840303693,little sunny,55.872999921296255,11,14.179045351044778,Morning,1
16-09-2022,1900-01-01 17:00:00,18.62050552380397,1.2568594720960888,35.691457436328335,47.45066489276985,32.52018982606449,little sunny,23.403358742810564,17,11.759207456441516,Evening,1
15-09-2022,1900-01-01 12:00:00,17.84503402062861,0.0801891287054465,34.42457439508377,53.15553287918044,77.52159672675636,cloudy,1.430977729833259,12,18.730958484096668,Afternoon,1
29-09-2022,1900-01-01 16:00:00,19.92725727418529,0.01,34.96079522626682,46.51947613913452,26.24415648791368,sunny,0.1992725727418529,16,11.5586809128677,Evening,1
09-09-2022,1900-01-01 15:00:00,18.56628472232292,0.0175384208908397,39.46235950328166,60.30387976556524,84.91975149970179,rainy,0.3256233158392677,15,20.841520262283574,Evening,1
27-09-2022,1900-01-01 13:00:00,17.88494106795685,0.01,39.544279227687525,51.48521224953871,23.441373944751195,sunny,0.1788494106795685,13,11.940933021851189,Afternoon,1
06-09-2022,1900-01-01 11:00:00,18.675462258875864,0.1057771015156796,29.486159465941373,48.13968868730084,66.34522508040608,cloudy,1.9754362672093555,11,18.653529221359467,Morning,1
06-09-2022,1900-01-01 15:00:00,18.537985325685,0.01,34.960032986127786,57.822294429421135,64.30096144229395,cloudy,0.18537985325685,15,22.86226144329335,Evening,1
