DATE,TIME,VOLTAGE,CURRENT,AMBIENT,TARGET,HUMIDITY,SEASON,Power,Hour,TempDiff,TimePeriod
07-09-2022,1900-01-01 10:00:00,18.195654607421595,0.2250318181009103,32.96361495676423,46.401526057721775,84.47961538134966,rainy,4.094601237844286,10,13.437911100957542,Morning
18-09-2022,1900-01-01 17:00:00,18.549374851823817,1.252485188953644,35.402414950093316,52.27027204920815,34.39075974140676,little sunny,23.232817266258525,17,16.867857099114836,Evening
14-09-2022,1900-01-01 16:00:00,19.925712512863832,0.01,33.251319151425704,53.684637805416365,63.83400220574383,cloudy,0.19925712512863833,16,20.43331865399066,Evening
26-09-2022,1900-01-01 16:00:00,20.488255276437517,1.0600944144067501,35.39731184501379,47.21168696177848,33.15367842317541,sunny,21.71948497949104,16,11.814375116764694,Evening
05-09-2022,1900-01-01 11:00:00,18.72254982438928,0.09009764965094308,35.69743829250202,48.564479345409175,84.03889510225927,rainy,1.6868577346501512,11,12.867041052907155,Morning
16-09-2022,1900-01-01 15:00:00,20.01620002577301,1.0087669857115449,38.42375455012412,60.5329544804214,38.08670143384078,little sunny,20.191681765398386,15,22.10919993029728,Evening
09-09-2022,1900-01-01 17:00:00,19.97890231553366,0.08846173395629708,35.32018640708723,47.365510458852036,85.10441687537906,rainy,1.7673683413755863,17,12.045324051764808,Evening
19-09-2022,1900-01-01 10:00:00,19.41171993787264,0.1681806920615438,34.41474243279421,47.04192210772416,26.291580821760704,sunny,3.2646764932562884,10,12.627179674929948,Morning
06-09-2022,1900-01-01 14:00:00,17.675862762756466,0.01,34.900478595587145,55.319511137676095,62.611382040151774,cloudy,0.17675862762756467,14,20.41903254208895,Afternoon
09-09-2022,1900-01-01 16:00:00,19.807065287947236,0.034321136264816615,36.16397046061218,54.90375445856179,88.1642195344565,rainy,0.6798009867537562,16,18.739783997949615,Evening
11-09-2022,1900-01-01 15:00:00,18.45697183736295,0.053625966020067334,35.22617086696989,55.78056192648468,66.05830196255663,cloudy,0.9897729445837653,15,20.554391059514792,Evening
19-09-2022,1900-01-01 14:00:00,18.612528801006604,0.01,39.84356137414011,56.8694281809636,22.76326244953718,sunny,0.18612528801006606,14,17.025866806823494,Afternoon
03-09-2022,1900-01-01 17:00:00,20.031018324795728,0.06000585318468739,32.79505860501666,46.97680478561362,66.92454358367362,cloudy,1.2019783447374752,17,14.18174618059696,Evening
22-09-2022,1900-01-01 17:00:00,18.59230001741078,1.1602951485333568,35.009990555244066,51.617739200774054,35.27222405934479,little sunny,21.57255551027837,17,16.607748645529988,Evening
27-09-2022,1900-01-01 12:00:00,18.98999787896798,0.1314174357299413,38.53024435382957,49.78665189409314,25.363950914218762,sunny,2.495616825770996,12,11.256407540263567,Afternoon
10-09-2022,1900-01-01 10:00:00,18.288025493692036,0.12191623523782005,28.567392295360776,47.04222049625935,62.575759370494815,cloudy,2.2296072181242086,10,18.47482820089857,Morning
22-09-2022,1900-01-01 13:00:00,19.846916402944984,2.0086105633906604,37.51668586910701,51.27477543776983,40.75731614053429,little sunny,39.864725937686664,13,13.758089568662825,Afternoon
27-09-2022,1900-01-01 12:00:00,18.938086404014815,0.05667073386389986,38.8284190389601,49.77844962305466,23.9683177297805,sunny,1.073235254493464,12,10.950030584094563,Afternoon
26-09-2022,1900-01-01 17:00:00,18.54135512387394,1.2985052058025826,32.796965748974316,47.72358823799713,34.44298743478849,sunny,24.076046150984702,17,14.926622489022812,Evening
14-09-2022,1900-01-01 14:00:00,17.583799878601827,0.02660644858736027,35.40765562324471,54.64489583686986,65.02314385683603,cloudy,0.46784246744045127,14,19.23724021362515,Afternoon
06-09-2022,1900-01-01 15:00:00,18.520804876055934,0.056710052715497214,35.27356026880427,56.892573763921405,69.42594222847711,cloudy,1.0503158208545698,15,21.619013495117137,Evening
12-09-2022,1900-01-01 10:00:00,18.1937036518403,0.14824848004674643,33.213291580657824,46.43144476742304,82.26710126052838,rainy,2.697188912806264,10,13.218153186765214,Morning
18-09-2022,1900-01-01 15:00:00,19.794749943794148,1.1664212605272188,38.66435215349469,60.17697397714015,37.468991802657435,little sunny,23.089017181261465,15,21.51262182364546,Evening
05-09-2022,1900-01-01 10:00:00,18.218619908800058,0.18021204186935252,33.45358115892458,46.67296444165998,85.37764301071263,rainy,3.2832146938064954,10,13.2193832827354,Morning
18-09-2022,1900-01-01 17:00:00,18.710156109310667,1.1712315812882683,35.125178146274536,51.59057307664651,34.48308851814398,little sunny,21.913925726058288,17,16.46539493037197,Evening
03-09-2022,1900-01-01 16:00:00,19.9316308894726,0.0603108810521743,33.679185550077065,54.35292870287745,63.37615603377713,cloudy,1.202094219750825,16,20.673743152800384,Evening
18-09-2022,1900-01-01 11:00:00,20.629900046821067,2.7378630053287267,35.71870407364835,48.08091681249904,37.79684574491464,little sunny,56.48184014182077,11,12.362212738850694,Morning
01-09-2022,1900-01-01 12:00:00,17.905549205629452,0.158303002440838,37.23251361940341,49.77871015291734,88.3634632080953,rainy,2.834502199603304,12,12.546196533513928,Afternoon
12-09-2022,1900-01-01 12:00:00,17.777922221533906,0.07281955555164529,37.34403131444947,49.3039581493837,88.75733758754858,rainy,1.2945803948038175,12,11.959926834934237,Afternoon
11-09-2022,1900-01-01 15:00:00,18.574356400089137,0.01811666674928628,35.263769675334245,55.17426903824571,70.98304333846812,cloudy,0.33650542498288766,15,19.910499362911466,Evening
10-09-2022,1900-01-01 10:00:00,18.27587314363636,0.1494006745389651,29.19794146304549,46.92190221736222,63.61842868592715,cloudy,2.7304277754478288,10,17.723960754316728,Morning
09-09-2022,1900-01-01 14:00:00,17.77079365018501,0.01,38.858418995951595,56.89696011084853,83.02541180407374,rainy,0.1777079365018501,14,18.038541114896937,Afternoon
24-09-2022,1900-01-01 16:00:00,19.919929175545107,0.01,37.657224630263144,55.43184402891361,24.846726461287318,sunny,0.19919929175545106,16,17.774619398650465,Evening
14-09-2022,1900-01-01 13:00:00,18.080728069365165,0.01,36.12364411578384,55.68024246506608,77.0100311981175,cloudy,0.18080728069365165,13,19.55659834928224,Afternoon
11-09-2022,1900-01-01 16:00:00,20.006001726283312,0.01,32.77714654734064,54.225589922249426,65.03789435540854,cloudy,0.20006001726283312,16,21.448443374908784,Evening
22-09-2022,1900-01-01 17:00:00,18.62990846379981,1.2835657738999489,35.6064461861394,52.36484396291518,35.449796854521324,little sunny,23.91271287502241,17,16.75839777677578,Evening
12-09-2022,1900-01-01 14:00:00,17.55225590908784,0.14096934344898804,38.49488756501107,56.68626864323896,85.85904280661669,rainy,2.4743299915527337,14,18.19138107822789,Afternoon
04-09-2022,1900-01-01 14:00:00,17.75880426504128,0.01,38.19330458776866,57.18139796344211,81.87164431002007,rainy,0.1775880426504128,14,18.98809337567345,Afternoon
23-09-2022,1900-01-01 14:00:00,19.739473512380272,0.5663807631158352,33.004050915786905,53.59563736138511,32.735591595724046,little sunny,11.180058071446753,14,20.591586445598203,Afternoon
20-09-2022,1900-01-01 10:00:00,20.40072420482029,2.329821858383602,34.913854449133126,54.015950599060176,34.87601491761866,little sunny,47.53005317924573,10,19.10209614992705,Morning
22-09-2022,1900-01-01 17:00:00,18.541536988969053,1.2350352246654466,35.17965330677775,51.8691657061263,37.17005256694332,little sunny,22.899451300814082,17,16.68951239934855,Evening
18-09-2022,1900-01-01 15:00:00,20.045299185370272,1.2166959121067937,38.92992065609129,60.073061098640835,36.93424015002735,little sunny,24.38903357579765,15,21.143140442549544,Evening
07-09-2022,1900-01-01 13:00:00,18.13512937794887,0.01,38.06327398311593,50.57749477891521,87.58483895719814,rainy,0.18135129377948872,13,12.514220795799282,Afternoon
15-09-2022,1900-01-01 17:00:00,19.886828644719007,0.01,32.91040093931428,48.17837880278666,67.4467410656934,cloudy,0.19886828644719007,17,15.267977863472382,Evening
28-09-2022,1900-01-01 10:00:00,19.472894266903772,0.28233022847111244,34.65309461229241,45.982921777383275,25.73477377410321,sunny,5.497786687368758,10,11.329827165090862,Morning
20-09-2022,1900-01-01 14:00:00,19.801197554393774,0.6844487417124049,33.47119689108623,53.98513882070739,33.901415150479856,little sunny,13.552904750503567,14,20.51394192962116,Afternoon
21-09-2022,1900-01-01 12:00:00,20.69746504093404,2.8499759826434867,36.36778983826806,48.896076567855964,38.24734958761407,little sunny,58.98727826826521,12,12.528286729587904,Afternoon
27-09-2022,1900-01-01 17:00:00,19.969169065484,0.10074403644965108,35.54398843944255,46.89836153071694,24.357567978874442,sunny,2.0117746962023646,17,11.35437309127439,Evening
26-09-2022,1900-01-01 17:00:00,18.513280226719417,1.360890590756026,33.14933591927622,48.11513666111188,33.89686716630541,sunny,25.19454886457204,17,14.965800741835665,Evening
24-09-2022,1900-01-01 16:00:00,19.82311081947046,0.01,37.676816674409324,54.68039597553791,25.6083220261051,sunny,0.1982311081947046,16,17.00357930112859,Evening
11-09-2022,1900-01-01 15:00:00,18.628568257224664,0.07078233209701894,35.074095623941986,55.098212834878616,61.6574672190492,cloudy,1.3185735048748615,15,20.02411721093663,Evening
02-09-2022,1900-01-01 14:00:00,17.604641346336837,0.14554414268917684,35.168127552440886,54.5518109031745,68.6810001941044,cloudy,2.562252432103031,14,19.383683350733612,Afternoon
17-09-2022,1900-01-01 15:00:00,19.786288960853206,1.2448277099593241,39.08388378538376,60.91390664438875,35.946166050521654,little sunny,24.63052077573235,15,21.83002285900499,Evening
18-09-2022,1900-01-01 15:00:00,19.99105055372021,1.150296712766039,39.18674183187766,61.08631263262624,29.976477405302262,little sunny,22.995639736684062,15,21.899570800748577,Evening
09-09-2022,1900-01-01 10:00:00,18.332720800728822,0.24023689002512816,33.13604488088051,46.494920458402625,84.70273583612457,rainy,4.40419583086607,10,13.358875577522113,Morning
27-09-2022,1900-01-01 10:00:00,19.433401516771333,0.17027329560904636,34.73064055943295,46.09634388028762,28.954664433955884,sunny,3.308989321154495,10,11.36570332085467,Morning
11-09-2022,1900-01-01 15:00:00,18.493722244069954,0.051613828910845164,35.09500542863699,54.070866049428965,62.911094981007004,cloudy,0.954531815830118,15,18.975860620791977,Evening
16-09-2022,1900-01-01 13:00:00,19.786986344609172,2.075343308169805,38.68479862657742,50.72772375406301,37.14668913331177,little sunny,41.06478969913196,13,12.042925127485589,Afternoon
21-09-2022,1900-01-01 17:00:00,18.512510616989942,1.1629955111316597,35.80803091095797,52.2616626442915,37.64681610895781,little sunny,21.529966747336495,17,16.45363173333353,Evening
15-09-2022,1900-01-01 14:00:00,17.739589922167458,0.01,35.4591334818557,54.56006196128964,63.762010102429386,cloudy,0.1773958992216746,14,19.10092847943394,Afternoon
27-09-2022,1900-01-01 10:00:00,19.38419927936991,0.18259180858573557,34.87601713105079,46.81618731064517,27.1642808765815,sunny,3.5393960044064636,10,11.940170179594382,Morning
01-09-2022,1900-01-01 16:00:00,19.915374875389336,0.01,34.89614616408519,54.72287420174202,82.2498739117065,rainy,0.19915374875389336,16,19.826728037656835,Evening
25-09-2022,1900-01-01 16:00:00,19.945994874638593,0.01,36.878676389455514,55.19173962375423,24.623609420302742,sunny,0.19945994874638595,16,18.313063234298717,Evening
28-09-2022,1900-01-01 12:00:00,18.780765450904813,0.07580269636039226,38.79789132403938,49.540472744979965,27.521623772061965,sunny,1.4236326608906829,12,10.742581420940589,Afternoon
04-09-2022,1900-01-01 14:00:00,17.66449556491285,0.01,38.9110350255186,55.86347161355155,89.0767686635436,rainy,0.17664495564912852,14,16.952436588032953,Afternoon
16-09-2022,1900-01-01 14:00:00,19.79670097136725,0.5544801790591982,38.511877141672706,56.75014507717979,33.04614266893631,little sunny,10.976878299385117,14,18.238267935507082,Afternoon
14-09-2022,1900-01-01 15:00:00,18.44413384864282,0.01,35.05046335471249,55.302542202946114,64.36496738013166,cloudy,0.1844413384864282,15,20.252078848233623,Evening
23-09-2022,1900-01-01 15:00:00,19.998942658954878,1.0865929569196677,35.26484635435202,55.358104027845265,33.55291116531587,little sunny,21.730710239060663,15,20.093257673493248,Evening
27-09-2022,1900-01-01 10:00:00,19.187268528950007,0.21365563491305967,34.867308860254866,46.585905323718386,24.44245373178571,sunny,4.099468039800182,10,11.71859646346352,Morning
05-09-2022,1900-01-01 11:00:00,18.496257869637553,0.1998866693192559,36.004116366483146,48.63026241742246,87.51543223991544,rainy,3.697155380431926,11,12.626146050939312,Morning
30-09-2022,1900-01-01 10:00:00,19.291279485213213,0.17764060047835112,35.24291333856912,54.19249684921841,26.544483825451405,sunny,3.4269144717489715,10,18.94958351064929,Morning
05-09-2022,1900-01-01 17:00:00,20.05421424439715,0.10045895572690625,35.14353903385137,46.98621938509517,83.29652173333507,rainy,2.014625420915786,17,11.8426803512438,Evening
30-09-2022,1900-01-01 14:00:00,18.66940606946025,0.01,33.53782086283185,53.586805844396984,29.764081878084355,sunny,0.1866940606946025,14,20.048984981565134,Afternoon
29-09-2022,1900-01-01 15:00:00,18.63500882348868,0.01,35.12862139941407,55.181437425806834,28.351864415767174,sunny,0.1863500882348868,15,20.05281602639276,Evening
05-09-2022,1900-01-01 15:00:00,18.487464597502207,0.01,38.43072685500682,57.77102101641918,81.5989278283865,rainy,0.18487464597502207,15,19.340294161412366,Evening
05-09-2022,1900-01-01 12:00:00,17.919767934312148,0.01,37.18147390277183,48.65986284489859,84.43835162269306,rainy,0.17919767934312147,12,11.478388942126763,Afternoon
13-09-2022,1900-01-01 15:00:00,18.55423724317311,0.1175487089553195,37.95748816841627,59.15215817443688,85.59458646356651,rainy,2.1810266335857054,15,21.19467000602061,Evening
20-09-2022,1900-01-01 16:00:00,20.675800154830497,1.2929790285016558,34.99007665727732,47.248401177158236,34.80850783802462,little sunny,26.733375997687123,16,12.258324519880915,Evening
19-09-2022,1900-01-01 12:00:00,18.885219088492292,0.08036996611491963,38.28261554665188,49.52169600994646,26.383867311576353,sunny,1.5178044182149588,12,11.239080463294577,Afternoon
21-09-2022,1900-01-01 12:00:00,20.46179721770272,3.1021825665554315,36.772068931775586,48.997141809120414,36.310813303558376,little sunny,63.47623060914981,12,12.225072877344829,Afternoon
08-09-2022,1900-01-01 16:00:00,19.956180165191306,0.023573971531132387,35.30343883400861,55.02075824681303,87.50707787288091,rainy,0.4704464230843687,16,19.71731941280442,Evening
12-09-2022,1900-01-01 17:00:00,19.908905772229726,0.19604322493392864,35.20453104804333,47.24180978742203,83.615082392827,rainy,3.9030060924936225,17,12.0372787393787,Evening
23-09-2022,1900-01-01 13:00:00,19.900832574802063,1.828129378484664,30.104706378009038,48.185453866899465,35.327021058931635,little sunny,36.38129668630025,13,18.080747488890427,Afternoon
14-09-2022,1900-01-01 16:00:00,19.731281389471587,0.01,33.21693853277951,54.515319934251224,66.10016037809504,cloudy,0.19731281389471586,16,21.298381401471715,Evening
25-09-2022,1900-01-01 12:00:00,18.795589325221396,0.17001154424690304,38.548942453576906,49.748853719331066,17.760997967242886,sunny,3.195467166211496,12,11.19991126575416,Afternoon
06-09-2022,1900-01-01 11:00:00,18.477515668760752,0.23373944547537073,29.16510257730687,47.03461609280783,62.9871626077878,cloudy,4.3189242661786125,11,17.86951351550096,Morning
22-09-2022,1900-01-01 14:00:00,19.557406203575173,0.534938643790623,38.484162776493,56.746286822494774,38.59531067454995,little sunny,10.46201235060282,14,18.262124046001773,Afternoon
02-09-2022,1900-01-01 14:00:00,17.775702031494617,0.01,35.132561610157644,54.71974174703647,62.580607089529735,cloudy,0.17775702031494617,14,19.58718013687883,Afternoon
24-09-2022,1900-01-01 12:00:00,18.81453100092427,0.20234537641235684,38.55812527199869,49.841364489860425,26.15741965671885,sunny,3.807033357403978,12,11.283239217861734,Afternoon
19-09-2022,1900-01-01 15:00:00,18.674739765358147,0.01,39.466518148265486,59.99058475880798,21.34504893217853,sunny,0.18674739765358148,15,20.52406661054249,Evening
21-09-2022,1900-01-01 14:00:00,19.805510951437874,0.5661982040187611,38.75958863303661,57.09522261224606,34.404493982308004,little sunny,11.213844730378028,14,18.335633979209454,Afternoon
25-09-2022,1900-01-01 16:00:00,19.98751353198441,0.01,36.8153510404816,54.73391442803789,19.835956560533397,sunny,0.19987513531984408,16,17.91856338755629,Evening
25-09-2022,1900-01-01 16:00:00,19.79169566328758,0.01,37.62096788332869,55.40529618695381,27.39506597158347,sunny,0.1979169566328758,16,17.784328303625124,Evening
07-09-2022,1900-01-01 11:00:00,18.43019017182561,0.017735329740757005,35.511920118274034,47.875457082806385,81.48592176658845,rainy,0.3268654998821862,11,12.36353696453235,Morning
25-09-2022,1900-01-01 15:00:00,18.504274964295412,0.019424459660073452,39.06331941629054,60.17619177165236,28.26983962871837,sunny,0.35943554258286337,15,21.112872355361823,Evening
26-09-2022,1900-01-01 15:00:00,19.825367924351404,0.9541266511143058,35.18845955455185,55.34178491007259,36.89015939245005,sunny,18.915911904770383,15,20.153325355520742,Evening
02-09-2022,1900-01-01 17:00:00,20.00433931407609,0.01,32.51945635013988,48.68616644821905,63.00384011625221,cloudy,0.20004339314076092,17,16.166710098079164,Evening
28-09-2022,1900-01-01 15:00:00,18.387418178027147,0.01,38.768903385002154,59.70837177996395,25.599546793063165,sunny,0.18387418178027148,15,20.939468394961793,Evening
23-09-2022,1900-01-01 12:00:00,20.781364707113113,2.969581516565376,28.631709416326704,46.8790949588923,37.424470462500565,little sunny,61.71195652324714,12,18.2473855425656,Afternoon
16-09-2022,1900-01-01 16:00:00,20.598693417708176,1.2413177268165927,35.24366445078348,55.30229899064087,37.49376353041889,little sunny,25.569523288661426,16,20.058634539857394,Evening
28-09-2022,1900-01-01 15:00:00,18.472612492328714,0.04538632194498572,38.70957262023701,60.29546281099083,25.082371599431898,sunny,0.8384039377417961,15,21.585890190753815,Evening
07-09-2022,1900-01-01 10:00:00,18.23716774057305,0.237300019839518,33.19875433375638,46.880646522241285,81.97221285586133,rainy,4.327680266654602,10,13.681892188484902,Morning
11-09-2022,1900-01-01 15:00:00,18.744163339288068,0.01,35.25004237490858,55.575600507016425,62.13578354999638,cloudy,0.1874416333928807,15,20.325558132107844,Evening
08-09-2022,1900-01-01 16:00:00,19.828063056530063,0.01,35.22452876552242,54.83164479486777,84.21272474084648,rainy,0.19828063056530063,16,19.60711602934535,Evening
22-09-2022,1900-01-01 14:00:00,19.67766747175167,0.4602538616092343,38.67451370453523,57.35232543820482,37.665310471037145,little sunny,9.056722441336124,14,18.677811733669593,Afternoon
24-09-2022,1900-01-01 14:00:00,18.539055369943807,0.01,40.230355522764974,56.74458001030966,26.671418731287353,sunny,0.18539055369943808,14,16.514224487544688,Afternoon
03-09-2022,1900-01-01 16:00:00,19.97293529566511,0.01,33.25844321597639,54.09861991928461,70.06259501546693,cloudy,0.1997293529566511,16,20.840176703308217,Evening
07-09-2022,1900-01-01 10:00:00,18.427410236596092,0.28688041681563686,33.053082675506204,46.434892455975564,84.44770018634028,rainy,5.28646312950742,10,13.38180978046936,Morning
07-09-2022,1900-01-01 10:00:00,18.2957143825301,0.10246001521683647,32.8740443944959,46.932019774997805,85.69022793972334,rainy,1.874579174036928,10,14.057975380501908,Morning
15-09-2022,1900-01-01 12:00:00,17.851080468015695,0.0886192611817745,34.542248559464234,54.21532671016397,75.11848404239846,cloudy,1.5819495623719564,12,19.673078150699737,Afternoon
12-09-2022,1900-01-01 10:00:00,18.371918161150806,0.2521039664605573,33.15473370073705,47.54259508254612,84.08281017713294,rainy,4.631633439914867,10,14.387861381809074,Morning
09-09-2022,1900-01-01 14:00:00,17.721046180629216,0.16374896055574611,38.60184028939277,56.470361514272426,81.73089791489647,rainy,2.901802892038409,14,17.868521224879657,Afternoon
16-09-2022,1900-01-01 16:00:00,20.598191180213203,1.3223042277088912,35.59595836456096,54.827186976939146,38.385799178818566,little sunny,27.237075280751913,16,19.23122861237819,Evening
30-09-2022,1900-01-01 15:00:00,18.55103175374552,0.06583474699076237,35.595076976344615,54.6786596806216,28.176853382725803,sunny,1.221302481925435,15,19.083582704276985,Evening
19-09-2022,1900-01-01 17:00:00,19.809156816970205,0.01,36.01979342657166,47.96863738191216,26.01252832577732,sunny,0.19809156816970205,17,11.9488439553405,Evening
27-09-2022,1900-01-01 16:00:00,19.75365058108777,0.09172122844391169,37.689735830654044,55.14726477040681,23.95893442611331,sunny,1.81182909754916,16,17.457528939752763,Evening
28-09-2022,1900-01-01 10:00:00,19.234819442140918,0.07034076977322595,35.05133611458729,46.65412846143016,26.007776122390958,sunny,1.3529920060092047,10,11.602792346842868,Morning
24-09-2022,1900-01-01 10:00:00,19.331764298765574,0.15143512206905424,34.79373583624171,47.625987975506504,25.54885586076649,sunny,2.9275080863937495,10,12.832252139264796,Morning
29-09-2022,1900-01-01 12:00:00,18.81594921939816,0.11933667595463057,28.92384697976841,47.646094385059946,26.34798606765361,sunny,2.2454328347741024,12,18.722247405291537,Afternoon
30-09-2022,1900-01-01 15:00:00,18.622746482507047,0.026591843049971198,34.88027883935961,54.914123787655264,24.749050704518037,sunny,0.49521315162223056,15,20.033844948295652,Evening
02-09-2022,1900-01-01 15:00:00,18.60481695789699,0.01,35.16760269434146,54.84972008747933,69.40288656466079,cloudy,0.1860481695789699,15,19.682117393137865,Evening
09-09-2022,1900-01-01 16:00:00,19.964359467637475,0.06671695565286499,36.170013643137885,55.42695134541885,86.31594437324414,rainy,1.3319612852402247,16,19.256937702280965,Evening
17-09-2022,1900-01-01 15:00:00,19.95921535879754,1.0402300288138817,39.01717852842098,59.94146433452978,36.726750182526835,little sunny,20.762175167784434,15,20.924285806108806,Evening
21-09-2022,1900-01-01 17:00:00,18.624611999253567,1.2801027750267588,35.28821858393163,51.86911403461927,32.53870780560587,little sunny,23.84141750404116,17,16.580895450687642,Evening
08-09-2022,1900-01-01 12:00:00,17.986424582249573,0.06374858937367656,38.13848522383926,49.287433694056986,83.91929257727753,rainy,1.14660919499443,12,11.148948470217725,Afternoon
29-09-2022,1900-01-01 16:00:00,19.965298374053763,0.06501128065991078,35.18177942926927,46.96846477743611,29.91774731060557,sunny,1.2979696160544696,16,11.786685348166841,Evening
20-09-2022,1900-01-01 10:00:00,20.659701315153267,2.273284807999186,35.153376142543586,53.71644769068594,33.4111202254332,little sunny,46.965385137538725,10,18.563071548142354,Morning
21-09-2022,1900-01-01 11:00:00,20.634476237809665,2.6807183742303953,35.47245406315702,48.446262852314966,35.76215713725551,little sunny,55.31521959331685,11,12.973808789157943,Morning
01-09-2022,1900-01-01 11:00:00,18.408079056606326,0.01,35.64826612857865,49.10641193711416,82.90751129134695,rainy,0.18408079056606327,11,13.458145808535512,Morning
28-09-2022,1900-01-01 11:00:00,19.43355418333205,0.01,36.68135542139712,47.64402844669724,23.234279738008485,sunny,0.1943355418333205,11,10.96267302530012,Morning
13-09-2022,1900-01-01 10:00:00,18.346543729166306,0.08806908248638137,33.67024169960266,46.595402547343824,86.8019008078909,rainy,1.6157632730239504,10,12.92516084774116,Morning
07-09-2022,1900-01-01 13:00:00,17.971192804313628,0.14622749338567098,37.42356557206646,50.688348549780315,81.84250340040556,rainy,2.627882476925389,13,13.264782977713857,Afternoon
24-09-2022,1900-01-01 15:00:00,18.7213675235134,0.01,39.02848372269408,60.34369142858334,29.035438601188897,sunny,0.18721367523513402,15,21.315207705889264,Evening
10-09-2022,1900-01-01 16:00:00,19.925667877952247,0.01,33.03885678199291,54.085667681374886,64.50398967884163,cloudy,0.19925667877952247,16,21.046810899381974,Evening
27-09-2022,1900-01-01 13:00:00,18.184183810912863,0.11343502331557208,39.29923424431404,51.738000068243046,19.202445099979396,sunny,2.062723314565549,13,12.438765823929003,Afternoon
02-09-2022,1900-01-01 13:00:00,18.032844225380025,0.08594905261083191,34.46978505974215,55.09649115943019,66.10317468706599,cloudy,1.5499058770501242,13,20.626706099688036,Afternoon
28-09-2022,1900-01-01 14:00:00,18.5406164358897,0.01,39.75439895455177,56.06981648772201,27.448009685754762,sunny,0.185406164358897,14,16.31541753317024,Afternoon
02-09-2022,1900-01-01 16:00:00,19.93586879298936,0.10750298485662457,32.746433292076084,54.223445611776775,63.53009847524464,cloudy,2.1431654009563896,16,21.47701231970069,Evening
05-09-2022,1900-01-01 11:00:00,18.434126683246898,0.24281545619980638,36.16901831885427,48.287239313972236,85.4567127010531,rainy,4.476090880237619,11,12.118220995117966,Morning
21-09-2022,1900-01-01 11:00:00,20.650916919618513,2.8052907599428782,35.11641594905973,48.35993714674026,36.5972870011721,little sunny,57.93182641895386,11,13.24352119768053,Morning
08-09-2022,1900-01-01 10:00:00,18.31399385077071,0.22906795045772327,33.451073772737345,47.57341744927685,81.75050253393128,rainy,4.195149036091394,10,14.122343676539508,Morning
06-09-2022,1900-01-01 15:00:00,18.5339700034434,0.01,35.70145972059293,57.24115371729365,69.185282246309,cloudy,0.185339700034434,15,21.53969399670072,Evening
30-09-2022,1900-01-01 17:00:00,20.06247214455208,0.11608717673469841,32.981824911328026,47.978258301463946,26.740124291923024,sunny,2.328995749579581,17,14.99643339013592,Evening
05-09-2022,1900-01-01 12:00:00,17.959669510584764,0.01,37.72921263300978,49.50890851814526,86.86008575127586,rainy,0.17959669510584764,12,11.779695885135482,Afternoon
07-09-2022,1900-01-01 12:00:00,17.770735153335107,0.09569955923655285,37.18140576435331,49.23702355938152,83.30069050723655,rainy,1.700651521483685,12,12.055617795028212,Afternoon
10-09-2022,1900-01-01 17:00:00,19.800201729806844,0.11418973011470276,33.19537953004427,48.13151985846392,71.2236642426082,cloudy,2.2609796917433145,17,14.936140328419647,Evening
24-09-2022,1900-01-01 12:00:00,18.68479158542767,0.09894652445508105,38.82180546033689,49.834420864154595,21.34922842746851,sunny,1.8487951875456117,12,11.012615403817705,Afternoon
03-09-2022,1900-01-01 15:00:00,18.483144797326858,0.01,36.11387249479137,57.47129212645449,76.37013549449075,cloudy,0.1848314479732686,15,21.35741963166312,Evening
22-09-2022,1900-01-01 17:00:00,18.426973074337646,1.2808047253049397,35.23445199644482,52.4917771049292,35.09249575383465,little sunny,23.60135418667855,17,17.25732510848438,Evening
23-09-2022,1900-01-01 10:00:00,20.294058720200617,2.5238342893988666,34.969204485623266,53.815274899839686,34.12430616210436,little sunny,51.218841269116396,10,18.84607041421642,Morning
07-09-2022,1900-01-01 17:00:00,20.116455913892178,0.10965199871663854,35.31011046296202,47.34718267817255,85.24515106875657,rainy,2.205809598053421,17,12.037072215210529,Evening
06-09-2022,1900-01-01 13:00:00,18.030209325223915,0.01,35.121944752750075,55.27730803279292,60.90727082141474,cloudy,0.18030209325223914,13,20.15536328004284,Afternoon
09-09-2022,1900-01-01 17:00:00,20.005102912098526,0.036177117352019894,35.818534166360145,47.31957964791593,78.17046304932663,rainy,0.7237269556902233,17,11.501045481555785,Evening
29-09-2022,1900-01-01 13:00:00,17.979829360579206,0.01,29.99381836569035,47.85876074244726,23.005510156546013,sunny,0.17979829360579205,13,17.86494237675691,Afternoon
06-09-2022,1900-01-01 13:00:00,17.844353690790186,0.01,34.8566868466024,54.59840152545299,67.31370394273038,cloudy,0.17844353690790185,13,19.74171467885059,Afternoon
26-09-2022,1900-01-01 11:00:00,20.655532789130476,2.752319774403847,35.38502625307484,54.98613693236769,33.76165257676193,sunny,56.850631346370854,11,19.60111067929285,Morning
03-09-2022,1900-01-01 10:00:00,18.242479084297603,0.18082027751664426,29.06658743601549,47.33402432262182,65.90913364832332,cloudy,3.298610130614271,10,18.267436886606333,Morning
10-09-2022,1900-01-01 17:00:00,20.05706590238842,0.03323295783698597,33.414492521556696,48.08902003020331,65.65042771750679,cloudy,0.6665556254677233,17,14.674527508646612,Evening
21-09-2022,1900-01-01 15:00:00,20.09726319151225,1.0266913217076992,39.04302861768275,60.49118424147345,34.29098863896697,little sunny,20.633685708801206,15,21.448155623790697,Evening
